iso3c,location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths,demography_adjusted_ifr_percent,aged_65_older_pct
KOR,South Korea,2020-11-30,3372.6145215799284,6290.434308109201,23.923,-17.659,0,2.125,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-02-08,0,3609.8803427486378,-14.462,-79.543,0,7.125,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-09-20,6909.46830736755,22708.721612510762,49.011,26.055,0,6.625,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-10-10,8529.445461883077,29341.73223995446,124.681,50.559,0,24.875,FALSE,0.709330990746997,13.914
KOR,South Korea,2022-05-02,15356.441692373803,41657.4214089843,178.486,108.928,13459.020012570087,95.5,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-02-03,4136.291855668399,4136.291855668399,29.34,-22.307,0,NA,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-05-24,1419.365589736518,10062.298268518472,19.845,3.726,0,4.375,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-06-08,1680.879611286105,5238.739105543207,11.923,-17.291,0,0.375,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-09-28,254.88805981760277,6205.283650957745,6.62,-6.53,0,2.75,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-06-14,1455.596912398644,16303.108352592388,26.121,10.325,227.8203012529016,2.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-10-26,3763.2643079486106,7212.711790037717,26.694,-6.491,0,2,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-03-16,0,0,-14.992,-56.245,0,3.125,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-10-04,4541.039432956196,17720.64122950942,54.233,30.656,2162.3191711738887,8.5,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-11-02,2812.650266272673,6986.019312058345,19.951,-4.215,0,1.875,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-12-27,14832.42680391029,25031.89657807175,122.565,84.082,6465.810827142994,71.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-11-08,9213.470277278546,20675.96113988354,69.819,38.165,4076.235266352968,17.5,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-08-31,1294.177206374775,7519.7616762560465,9.18,-8.634,0,1.875,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-11-22,13358.220807498416,19218.249558847026,94.754,60.116,5033.898203488464,26.625,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-06-29,0,5681.550718312616,-0.392,-14.08,0,0.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-03-09,0,0,-16.163,-58.42,0,4.5,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-08-10,5160.919299669691,8748.243176947744,36.608,-8.161,0,0.5,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-10-18,7038.322116368262,19577.03833773851,56.42,34.236,2605.41273976168,13.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-08-17,9652.05255277222,9652.05255277222,68.465,-7.68,0,0.125,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-02-28,48880.98849802974,51820.377904665256,346.728,193.708,16559.26521359271,90,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-08-22,28075.609637508725,44116.358101096375,215.625,153.188,13238.248606776744,61,FALSE,0.709330990746997,13.914
KOR,South Korea,2020-01-27,1494.6477932445932,1494.6477932445932,10.602,-21.112,0,NA,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-09-21,2272.9868298889432,5836.062506786118,16.123,-7.635,0,3.125,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-04-04,70241.11543121794,74199.77512130549,498.242,343.638,33229.76199753724,309.5,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-03-01,0,4.652271003308015,-24.678,-51.532,0,5.5,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-04-12,980.3603805152708,8845.235978471257,13.194,-6.355,0,3.375,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-02-10,0,610.2933688884968,-2.969,-25.144,0,NA,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-05-25,0,0,-19.57,-36.135,0,0.75,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-07-06,0,5231.972165902032,-1.992,-24.849,0,0.375,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-05-30,2833.6559747421547,27262.026123566586,100.786,20.1,2833.6559747421547,23.625,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-05-03,0,10018.736094578406,16.682,-6.76,0,2.875,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-08-24,7086.254605493254,8964.644267556163,50.265,-9.275,0,0.625,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-07-25,5906.974395109268,32050.340809244062,133.776,41.9,5469.097009161549,19.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-03-28,83360.23770472816,88756.0262011103,591.3,387.189,37869.767922745625,333.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-09-12,15778.106618764537,32679.525217964176,153.114,104.299,7372.298783242101,48,FALSE,0.709330990746997,13.914
KOR,South Korea,2021-12-06,19400.111061703614,21128.64120629633,137.611,80.396,6411.5343321044,47.125,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-04-26,0,8655.056778972394,17.774,-5.589,0,2.375,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-03-30,0,1257.5229499850757,-17.26,-40.42,0,5.875,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-01-13,0,27.349714383083484,0,-12.563,0,NA,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-04-13,0,1493.519969971064,-12.921,-35.899,0,4.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-04-20,0,1210.577306224422,-12.546,-31.679,0,2.75,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-07-05,3123.2246002207808,8894.719224597351,27.003,10.397,0,2.125,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-05-10,3002.4065320439636,9554.918773339516,21.297,0.112,0,5.625,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-10-05,3968.669121640119,5077.037443700956,28.151,-6.688,0,2,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-09-07,2023.1739748022221,7477.891237226274,14.351,-8.766,0,2.125,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-06-01,2385.7691572418644,4945.646032334803,16.923,-14.853,0,0.625,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-03-08,0,383.17795718155105,-19.789,-33.633,0,5,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-05-18,0,1723.1729840434507,-14.763,-37.219,0,0.875,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-05-16,8073.945837286465,30997.376805495347,128.572,57.271,6795.69913465029,46.375,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-01-31,681.769168848411,30690.32691927702,105.086,4.836,681.769168848411,25.875,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-04-05,0,9371.365535572637,9.209,-29.446,0,3.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-11-09,2401.840638889656,6632.305737897745,17.037,-5.542,0,2.125,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-01-04,0,9532.362307868932,12.34,-45.209,0,23.5,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-01-17,1255.8312150747818,19820.64816482082,62.68,8.908,606.4869653403357,38.375,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-12-07,0,8441.75720236618,-2.806,-17.589,0,3.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-09-13,6611.441007337454,23196.082244584573,47.824,24.257,0,5,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-06-28,3078.9575367347593,13701.220060560487,29.756,8.751,232.33159434701844,1.625,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-06-15,0,4949.734391701346,-1.938,-14.929,0,0.625,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-02-07,11580.771328416371,32869.84539537223,130.883,82.146,8210.130497565118,20.875,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-01-06,0,91.07172933748417,0,-12.358,0,NA,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-04-11,57891.45058607303,64360.785860945805,410.642,293.454,24962.112513022133,299.625,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-10-25,11618.130474352025,18042.916729920395,82.411,36.387,2272.56389616137,15,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-01-11,0,9903.839098587618,14.317,-30.209,0,23,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-12-20,18215.89662449794,31558.327906166945,133.939,104.697,9900.878562494603,66.875,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-04-06,1930.5514884636352,1930.5514884636352,13.694,-36.686,0,4.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-11-23,0,5551.569086038373,-1.601,-26.02,0,2,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-02-01,0,4875.861967285182,-13.726,-56.709,0,9.375,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-02-24,0,3132.388164318206,-12.658,-27.577,0,1.6,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-03-29,0,7718.39955030638,7.696,-16.532,0,4,TRUE,0.709330990746997,13.914
KOR,South Korea,2020-10-12,0,5964.211426240875,6.497,-6.155,0,1.5,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-12-13,20342.689362555655,26001.683615397687,144.297,95.667,7786.350902536515,61.75,TRUE,0.709330990746997,13.914
KOR,South Korea,2021-08-09,2651.9354497947597,16970.4977747033,37.861,10.173,0,4.375,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-09-19,15168.095205694422,32418.998041778927,149.24,98.675,6689.401791120162,49.125,FALSE,0.709330990746997,13.914
KOR,South Korea,2021-06-21,2273.2687857073256,16367.535257092743,27.601,11.863,129.41772063747752,2.25,TRUE,0.709330990746997,13.914
KOR,South Korea,2022-08-15,25541.813675616148,45484.971643524084,204.75,141.583,11611.504512620042,52.25,FALSE,0.709330990746997,13.914
KOR,South Korea,2020-12-28,0,9820.380176346456,19.336,-6.057,0,20.125,TRUE,0.709330990746997,13.914
KSV,Kosovo,2020-09-21,NA,NA,5.577,3.877,NA,2.375,TRUE,NA,NA
KSV,Kosovo,2022-02-07,NA,NA,17.297,5.097,NA,4.875,TRUE,NA,NA
KSV,Kosovo,2021-04-12,NA,NA,21.984,17.445,NA,9.5,TRUE,NA,NA
KSV,Kosovo,2022-08-29,NA,NA,2.782,-3.909,NA,0.375,TRUE,NA,NA
KSV,Kosovo,2020-06-15,NA,NA,3.58,0.314,NA,0.375,TRUE,NA,NA
KSV,Kosovo,2021-11-01,NA,NA,4.888,-0.469,NA,0.375,TRUE,NA,NA
KSV,Kosovo,2021-01-04,NA,NA,10.755,3.811,NA,4.375,TRUE,NA,NA
KSV,Kosovo,2020-03-09,NA,NA,-0.18,-1.432,NA,NA,TRUE,NA,NA
KSV,Kosovo,2020-09-28,NA,NA,5.857,4.371,NA,1.375,TRUE,NA,NA
KSV,Kosovo,2022-02-14,NA,NA,13.301,5.097,NA,4.125,TRUE,NA,NA
KSV,Kosovo,2021-04-19,NA,NA,20.893,17.445,NA,14,TRUE,NA,NA
KSV,Kosovo,2022-09-05,NA,NA,1.592,-2.264,NA,0.625,FALSE,NA,NA
KSV,Kosovo,2020-06-22,NA,NA,5.965,2.555,NA,0.5,TRUE,NA,NA
KSV,Kosovo,2021-11-08,NA,NA,3.998,-0.469,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2021-01-11,NA,NA,10.755,3.592,NA,4.875,TRUE,NA,NA
KSV,Kosovo,2020-03-16,NA,NA,0.193,-1.163,NA,NA,TRUE,NA,NA
KSV,Kosovo,2020-10-05,NA,NA,6.649,4.751,NA,1.375,TRUE,NA,NA
KSV,Kosovo,2022-02-21,NA,NA,10.169,4.804,NA,3.375,TRUE,NA,NA
KSV,Kosovo,2021-04-26,NA,NA,17.445,7.863,NA,6.75,TRUE,NA,NA
KSV,Kosovo,2022-09-12,NA,NA,1.129,-3.299,NA,0.125,FALSE,NA,NA
KSV,Kosovo,2020-06-29,NA,NA,13.025,3.58,NA,1.75,TRUE,NA,NA
KSV,Kosovo,2021-11-15,NA,NA,4.878,-0.469,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2021-01-18,NA,NA,10.755,4.588,NA,4.125,TRUE,NA,NA
KSV,Kosovo,2020-03-23,NA,NA,0.544,-1.222,NA,1,TRUE,NA,NA
KSV,Kosovo,2020-10-12,NA,NA,6.755,4.686,NA,2.25,TRUE,NA,NA
KSV,Kosovo,2022-02-28,NA,NA,5.097,-0.945,NA,1.75,TRUE,NA,NA
KSV,Kosovo,2021-05-03,NA,NA,11.074,4.029,NA,0,TRUE,NA,NA
KSV,Kosovo,2022-09-19,NA,NA,1.115,-2.98,NA,0,FALSE,NA,NA
KSV,Kosovo,2020-07-06,NA,NA,21.819,7.69,NA,3.375,TRUE,NA,NA
KSV,Kosovo,2021-11-22,NA,NA,4.598,-0.469,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2021-01-25,NA,NA,10.834,6.77,NA,7,TRUE,NA,NA
KSV,Kosovo,2020-03-30,NA,NA,-0.107,-1.664,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2020-10-19,NA,NA,6.921,4.589,NA,1.125,TRUE,NA,NA
KSV,Kosovo,2022-03-07,NA,NA,2.938,-4.399,NA,0.75,TRUE,NA,NA
KSV,Kosovo,2021-05-10,NA,NA,11.292,4.029,NA,9.125,TRUE,NA,NA
KSV,Kosovo,2022-09-26,NA,NA,1.557,-2.271,NA,0,FALSE,NA,NA
KSV,Kosovo,2020-07-13,NA,NA,21.819,8.387,NA,4.5,TRUE,NA,NA
KSV,Kosovo,2021-11-29,NA,NA,4.538,-0.469,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2021-02-01,NA,NA,8.375,5.961,NA,6.375,TRUE,NA,NA
KSV,Kosovo,2022-04-04,NA,NA,1.615,-3.231,NA,0.875,TRUE,NA,NA
KSV,Kosovo,2022-03-14,NA,NA,2.812,-4.399,NA,1,TRUE,NA,NA
KSV,Kosovo,2021-05-17,NA,NA,7.19,4.029,NA,3,TRUE,NA,NA
KSV,Kosovo,2022-04-18,NA,NA,0.423,-3.231,NA,0,TRUE,NA,NA
KSV,Kosovo,2021-06-21,NA,NA,3.502,1.438,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2022-03-28,NA,NA,2.73,-4.399,NA,0.625,TRUE,NA,NA
KSV,Kosovo,2021-07-26,NA,NA,2.42,0.074,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2022-04-11,NA,NA,0.568,-3.231,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2022-03-21,NA,NA,2.444,-4.399,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2021-05-24,NA,NA,4.029,2.24,NA,1.75,TRUE,NA,NA
KSV,Kosovo,2022-04-25,NA,NA,0.936,-3.231,NA,0,TRUE,NA,NA
KSV,Kosovo,2021-06-28,NA,NA,3.843,1.438,NA,0.875,TRUE,NA,NA
KSV,Kosovo,2021-08-02,NA,NA,15.19,3.307,NA,0,TRUE,NA,NA
KSV,Kosovo,2022-05-09,NA,NA,0.782,-3.135,NA,0,TRUE,NA,NA
KSV,Kosovo,2021-05-31,NA,NA,4.029,1.029,NA,0.5,TRUE,NA,NA
KSV,Kosovo,2022-05-02,NA,NA,0.585,-3.135,NA,0,TRUE,NA,NA
KSV,Kosovo,2021-07-05,NA,NA,3.001,0.074,NA,0.625,TRUE,NA,NA
KSV,Kosovo,2021-08-09,NA,NA,15.19,7.531,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2022-05-16,NA,NA,0.893,-3.135,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2021-06-07,NA,NA,1.843,0.408,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2021-07-12,NA,NA,1.725,0.074,NA,0.75,TRUE,NA,NA
KSV,Kosovo,2021-08-16,NA,NA,16.805,12.244,NA,1.875,TRUE,NA,NA
KSV,Kosovo,2022-05-23,NA,NA,1.048,-3.135,NA,0,TRUE,NA,NA
KSV,Kosovo,2021-06-14,NA,NA,2.108,0.654,NA,0.75,TRUE,NA,NA
KSV,Kosovo,2021-07-19,NA,NA,1.034,-0.33,NA,0,TRUE,NA,NA
KSV,Kosovo,2022-05-30,NA,NA,0.997,-3.135,NA,0,TRUE,NA,NA
KSV,Kosovo,2022-06-06,NA,NA,1.023,-5.171,NA,0,TRUE,NA,NA
KSV,Kosovo,2022-06-13,NA,NA,0.933,-5.171,NA,0,TRUE,NA,NA
KSV,Kosovo,2022-06-20,NA,NA,0.857,-5.171,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2020-09-07,NA,NA,9.922,5.327,NA,6.5,TRUE,NA,NA
KSV,Kosovo,2022-01-24,NA,NA,12.132,-1.409,NA,0.75,TRUE,NA,NA
KSV,Kosovo,2021-03-29,NA,NA,25.745,15.345,NA,12.5,TRUE,NA,NA
KSV,Kosovo,2022-08-15,NA,NA,5.924,-3.909,NA,1,TRUE,NA,NA
KSV,Kosovo,2020-06-01,NA,NA,3.58,-1.04,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2021-10-18,NA,NA,4.804,1.778,NA,0.375,TRUE,NA,NA
KSV,Kosovo,2020-12-21,NA,NA,24.864,13.185,NA,8,TRUE,NA,NA
KSV,Kosovo,2020-02-24,NA,NA,-0.777,-2.561,NA,NA,TRUE,NA,NA
KSV,Kosovo,2020-09-14,NA,NA,8.199,5.327,NA,4.625,TRUE,NA,NA
KSV,Kosovo,2022-01-31,NA,NA,17.47,-1.409,NA,2.125,TRUE,NA,NA
KSV,Kosovo,2021-04-05,NA,NA,21.476,17.145,NA,10.125,TRUE,NA,NA
KSV,Kosovo,2022-08-22,NA,NA,4.457,-3.909,NA,0.875,TRUE,NA,NA
KSV,Kosovo,2020-06-08,NA,NA,3.58,-0.281,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2021-10-25,NA,NA,5.449,1.778,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2020-12-28,NA,NA,24.864,12.036,NA,7.625,TRUE,NA,NA
KSV,Kosovo,2020-03-02,NA,NA,-0.588,-2.231,NA,NA,TRUE,NA,NA
KSV,Kosovo,2021-02-15,NA,NA,8.896,6.389,NA,3.25,TRUE,NA,NA
KSV,Kosovo,2022-07-04,NA,NA,2.584,-2.057,NA,0,TRUE,NA,NA
KSV,Kosovo,2020-04-20,NA,NA,1.089,-1.713,NA,0.625,TRUE,NA,NA
KSV,Kosovo,2021-09-06,NA,NA,37.954,25.185,NA,25,TRUE,NA,NA
KSV,Kosovo,2020-11-09,NA,NA,27.273,20.184,NA,11.25,TRUE,NA,NA
KSV,Kosovo,2020-11-16,NA,NA,27.273,21.672,NA,12.625,TRUE,NA,NA
KSV,Kosovo,2022-10-03,NA,NA,1.193,-4.872,NA,0.125,FALSE,NA,NA
KSV,Kosovo,2020-07-20,NA,NA,21.819,7.912,NA,4.75,TRUE,NA,NA
KSV,Kosovo,2021-12-06,NA,NA,4.787,2.195,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2021-02-08,NA,NA,8.313,6.148,NA,3.5,TRUE,NA,NA
KSV,Kosovo,2022-06-27,NA,NA,2.101,-5.171,NA,0,TRUE,NA,NA
KSV,Kosovo,2020-04-13,NA,NA,1.707,-1.713,NA,0.75,TRUE,NA,NA
KSV,Kosovo,2021-08-30,NA,NA,37.659,15.19,NA,18.875,TRUE,NA,NA
KSV,Kosovo,2020-11-02,NA,NA,27.273,15.758,NA,3.125,TRUE,NA,NA
KSV,Kosovo,2020-01-06,NA,NA,0,-0.631,NA,NA,TRUE,NA,NA
KSV,Kosovo,2022-10-10,NA,NA,1.205,-4.984,NA,0.125,FALSE,NA,NA
KSV,Kosovo,2020-07-27,NA,NA,21.819,12.032,NA,6.25,TRUE,NA,NA
KSV,Kosovo,2021-12-13,NA,NA,4.831,2.113,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2022-10-17,NA,NA,1.764,-5.277,NA,0.125,FALSE,NA,NA
KSV,Kosovo,2020-08-03,NA,NA,20.58,13.358,NA,9.875,TRUE,NA,NA
KSV,Kosovo,2021-12-20,NA,NA,4.308,1.786,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2021-02-22,NA,NA,10.355,6.62,NA,4,TRUE,NA,NA
KSV,Kosovo,2022-07-11,NA,NA,4.718,-2.057,NA,0.375,TRUE,NA,NA
KSV,Kosovo,2020-04-27,NA,NA,1.053,-1.713,NA,1.125,TRUE,NA,NA
KSV,Kosovo,2021-09-13,NA,NA,30.946,25.164,NA,22.5,TRUE,NA,NA
KSV,Kosovo,2020-01-13,NA,NA,0,-0.638,NA,NA,TRUE,NA,NA
KSV,Kosovo,2020-01-20,NA,NA,0,-3.158,NA,NA,TRUE,NA,NA
KSV,Kosovo,2022-10-24,NA,NA,1.58,-5.135,NA,0.125,FALSE,NA,NA
KSV,Kosovo,2020-04-06,NA,NA,1.274,-1.713,NA,0,TRUE,NA,NA
KSV,Kosovo,2021-08-23,NA,NA,28.252,15.19,NA,7.375,TRUE,NA,NA
KSV,Kosovo,2020-10-26,NA,NA,9.898,5.522,NA,1.25,TRUE,NA,NA
KSV,Kosovo,2020-01-01,NA,NA,0,-0.631,NA,NA,TRUE,NA,NA
KSV,Kosovo,2020-08-10,NA,NA,20.58,12.905,NA,11.5,TRUE,NA,NA
KSV,Kosovo,2021-12-27,NA,NA,3.909,1.087,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2021-03-01,NA,NA,15.345,10.531,NA,2.5,TRUE,NA,NA
KSV,Kosovo,2022-07-18,NA,NA,7.423,-2.057,NA,0.875,TRUE,NA,NA
KSV,Kosovo,2020-05-04,NA,NA,1.548,-2.266,NA,0.25,TRUE,NA,NA
KSV,Kosovo,2021-09-20,NA,NA,25.185,15.648,NA,13.75,TRUE,NA,NA
KSV,Kosovo,2020-11-23,NA,NA,28.431,23.896,NA,13,TRUE,NA,NA
KSV,Kosovo,2020-01-27,NA,NA,0.403,-2.981,NA,NA,TRUE,NA,NA
KSV,Kosovo,2022-10-31,NA,NA,1.926,-5.116,NA,0.125,FALSE,NA,NA
KSV,Kosovo,2020-08-17,NA,NA,20.58,11.535,NA,10.25,TRUE,NA,NA
KSV,Kosovo,2022-01-03,NA,NA,3.407,-1.409,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2021-03-08,NA,NA,17.063,14.012,NA,7.875,TRUE,NA,NA
KSV,Kosovo,2022-07-25,NA,NA,8.002,-2.057,NA,2,TRUE,NA,NA
KSV,Kosovo,2020-11-30,NA,NA,27.273,17.714,NA,12.75,TRUE,NA,NA
KSV,Kosovo,2020-02-03,NA,NA,-0.576,-1.657,NA,NA,TRUE,NA,NA
KSV,Kosovo,2020-05-18,NA,NA,1.548,-2.145,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2020-02-10,NA,NA,-0.71,-1.731,NA,NA,TRUE,NA,NA
KSV,Kosovo,2022-11-09,NA,NA,1.857,-5.162,NA,0,FALSE,NA,NA
KSV,Kosovo,2020-08-31,NA,NA,20.58,9.168,NA,7.25,TRUE,NA,NA
KSV,Kosovo,2021-03-22,NA,NA,18.353,15.13,NA,8,TRUE,NA,NA
KSV,Kosovo,2022-08-08,NA,NA,5.779,-3.909,NA,0.875,TRUE,NA,NA
KSV,Kosovo,2020-05-25,NA,NA,1.548,-2.386,NA,0.125,TRUE,NA,NA
KSV,Kosovo,2020-05-11,NA,NA,1.548,-2.045,NA,0.75,TRUE,NA,NA
KSV,Kosovo,2021-09-27,NA,NA,25.185,9.325,NA,5,TRUE,NA,NA
KSV,Kosovo,2022-11-07,NA,NA,1.879,-5.157,NA,0,FALSE,NA,NA
KSV,Kosovo,2020-08-24,NA,NA,20.58,11.608,NA,9.875,TRUE,NA,NA
KSV,Kosovo,2022-01-10,NA,NA,4.634,-1.409,NA,0,TRUE,NA,NA
KSV,Kosovo,2021-03-15,NA,NA,18.558,15.34,NA,9.375,TRUE,NA,NA
KSV,Kosovo,2022-08-01,NA,NA,6.78,-3.909,NA,1,TRUE,NA,NA
KSV,Kosovo,2020-12-07,NA,NA,29.465,24.864,NA,14.375,TRUE,NA,NA
KSV,Kosovo,2021-10-04,NA,NA,9.493,1.778,NA,3.25,TRUE,NA,NA
KSV,Kosovo,2022-01-17,NA,NA,6.477,-1.409,NA,0.375,TRUE,NA,NA
KSV,Kosovo,2021-10-11,NA,NA,7.156,1.778,NA,1.375,TRUE,NA,NA
KSV,Kosovo,2020-12-14,NA,NA,24.864,15.715,NA,12.125,TRUE,NA,NA
KSV,Kosovo,2020-02-17,NA,NA,-0.777,-2.643,NA,NA,TRUE,NA,NA
KWT,Kuwait,2022-09-26,14.111166399503391,18940.826899462456,7.599,-0.158,0,0,FALSE,0.219684178630981,2.345
KWT,Kuwait,2020-01-06,0,121.53811060217438,0,-0.4,0,NA,TRUE,0.219684178630981,2.345
KWT,Kuwait,2021-02-22,2443.0525827785386,8372.018465150528,13.149,5.367,2443.0525827785386,5.75,TRUE,0.219684178630981,2.345
KWT,Kuwait,2020-01-20,0,215.76428623756797,0,-0.86,0,NA,TRUE,0.219684178630981,2.345
KWT,Kuwait,2021-09-13,2478.102899319241,30002.160561008663,13.437,2.828,0.9103978322260253,1,TRUE,0.219684178630981,2.345
KWT,Kuwait,2022-10-03,676.4255893439367,14493.533489038322,5.926,-0.212,0,0,FALSE,0.219684178630981,2.345
KWT,Kuwait,2020-08-10,5167.418095714919,29487.330586884844,13.743,9.395,2489.4828722220664,3.125,TRUE,0.219684178630981,2.345
KWT,Kuwait,2021-11-08,0,3510.9492399796663,3.878,-0.556,0,0.125,TRUE,0.219684178630981,2.345
KWT,Kuwait,2021-05-17,5645.832156549696,37583.953707787005,20.461,10.61,3953.402586441515,6.375,TRUE,0.219684178630981,2.345
KWT,Kuwait,2022-05-09,454.74371719689964,11353.116166774647,5.356,0.36,0,0,FALSE,0.219684178630981,2.345
KWT,Kuwait,2020-07-20,6885.338805125429,29117.709067001077,15.126,9.523,2528.1747800916723,2.25,TRUE,0.219684178630981,2.345
KWT,Kuwait,2021-05-03,5645.832156549696,14160.327882443597,18.719,12.403,3779.061401570231,9.25,TRUE,0.219684178630981,2.345
KWT,Kuwait,2022-03-07,1639.6264958390714,6422.856706354608,6.31,2.76,78.29421357143816,1.125,FALSE,0.219684178630981,2.345
KWT,Kuwait,2021-03-15,5745.520719178446,10801.87027936179,16.694,12.181,3035.266372641568,6.5,TRUE,0.219684178630981,2.345
KWT,Kuwait,2022-08-01,597.6761768563856,20230.860627726735,8.959,1.143,0,0,FALSE,0.219684178630981,2.345
KWT,Kuwait,2021-11-01,0,3375.755161894102,3.545,-0.556,0,0.125,TRUE,0.219684178630981,2.345
KWT,Kuwait,2022-10-10,1827.6236481937456,8511.309333481111,7.911,0.952,0,0.125,FALSE,0.219684178630981,2.345
KWT,Kuwait,2021-09-20,2478.102899319241,30063.157215767806,13.653,2.765,166.6028032973626,1.125,TRUE,0.219684178630981,2.345
KWT,Kuwait,2022-04-18,465.2132922674989,4714.950373098585,2.942,-0.062,0,0,FALSE,0.219684178630981,2.345
KWT,Kuwait,2022-05-02,406.03743317280725,5200.64761659117,4.064,0.005,0,0,FALSE,0.219684178630981,2.345
KWT,Kuwait,2020-07-27,6885.338805125429,31243.943204164963,15.864,11.399,2835.4340484679556,3.75,TRUE,0.219684178630981,2.345
KWT,Kuwait,2022-10-31,496.1668185631838,7820.317378821557,4.968,-0.753,0,0.25,FALSE,0.219684178630981,2.345
