custom_regions,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
North America,2021-06-07,375152636,0.11259920997415686,0.11259920997415686,0.11259920997415686,0.11259920997415686,0.11259920997415686,0.11259920997415686,0.11259920997415686,0.22519841994831372,0.11259920997415686,0.13819121878701127
Latin America and Caribbean,2021-06-14,655119303,0.6969331345691501,0.7281770593775984,0.7218239407640995,0.6969331345691501,0.6718569587048838,0.6604865947930325,0.6581050773303329,25.685131802389986,0.5351069125497915,0.6372007328869685
Asia,2021-06-14,4666863690,0.6934279352986152,0.9542481602175271,0.9330715058374223,0.6934279352986152,0.45342018375104687,0.277179026887604,0.25660517083460305,1.6412620904504986,0.033495144703071404,0.08202510838708468
Oceania,2021-06-14,44446737,0.06911249341471482,0.11368397483029068,0.10542496512976819,0.08549247124480412,0.058997626980964085,0.0458657530952981,0.041846073104722895,1.2712955976266966,0.05527372163594334,3.217334041866785e-4
European Union,2021-06-14,447593544,0.21060759570811716,0.21060759570811716,0.21060759570811716,0.21060759570811716,0.21060759570811716,0.21060759570811716,0.21060759570811716,5.686405084119163,0.21060759570811716,0.122560972416528
North America,2021-06-14,375152636,0.13672653230337684,0.13672653230337684,0.13672653230337684,0.13672653230337684,0.13672653230337684,0.13672653230337684,0.13672653230337684,0.27345306460675367,0.13672653230337684,0.0939047113612711
Latin America and Caribbean,2021-06-21,655119303,0.6817946565759472,0.7018950775404507,0.6959024552043346,0.6817946565759472,0.6546473782485129,0.6386639172906471,0.6374517460167918,25.028623244938082,0.5214296509362101,0.629085264489604
Asia,2021-06-21,4666863690,0.5915029824686294,0.76185439700943,0.7568299356424752,0.5915029824686294,0.3761296184686835,0.2488343974188022,0.23680245691764126,1.6257397098411424,0.03317836142532944,0.06349328364463115
Oceania,2021-06-21,44446737,0.021704301085911717,0.06456664481430921,0.06298970958048909,0.03702254894283714,0.013681904764815431,-0.005629173076199175,-0.010750018893465552,0.1476392729147945,0.0064190988223823695,0.0035368175621081025
European Union,2021-06-21,447593544,0.17567794597597794,0.17567794597597794,0.17567794597597794,0.17567794597597794,0.17567794597597794,0.17567794597597794,0.17567794597597794,4.743304541351405,0.17567794597597794,0.08607988322548281
North America,2021-06-21,375152636,0.12765593858680466,0.12765593858680466,0.12765593858680466,0.12765593858680466,0.12765593858680466,0.12765593858680466,0.12765593858680466,0.2553118771736093,0.12765593858680466,0.08583173063456763
Latin America and Caribbean,2021-06-28,655119303,0.6630881172186406,0.684826373494713,0.6775790521628741,0.6651664287322705,0.6431243231155385,0.6311406220948552,0.6268058879845804,25.329078879221672,0.5276891433171181,0.5694056003109406
Asia,2021-06-28,4666863690,0.4231154928200787,0.6642208103466668,0.6499070102696974,0.5043538412034918,0.3664013620481707,0.2685380093195027,0.25870004879732056,1.6777995119134852,0.034240806365581335,0.053354954534787356
Oceania,2021-06-28,44446737,0.014716367475938227,0.062061773358461456,0.059263859115660185,0.030816511026590408,0.008972602604573816,-0.015739485767401227,-0.024513552889289417,-0.1451027695759548,-0.006308816068519773,0.003215084157921424
European Union,2021-06-28,447593544,0.12001392338932508,0.12001392338932508,0.12001392338932508,0.12001392338932508,0.12001392338932508,0.12001392338932508,0.12001392338932508,3.2403759315117773,0.12001392338932508,0.07615346659244933
North America,2021-06-28,375152636,0.1850801842819791,0.1850801842819791,0.1850801842819791,0.1850801842819791,0.1850801842819791,0.1850801842819791,0.1850801842819791,0.3701603685639582,0.1850801842819791,0.08171900463468955
Latin America and Caribbean,2021-07-05,655119303,0.5392766198526059,0.5682311311697263,0.5664287599888845,0.5461572409426841,0.5246688477453748,0.5093951007147192,0.5066315886550826,20.302352286004783,0.4229656726250997,0.5387676693141188
Asia,2021-07-05,4666863690,0.39563783735797464,0.6614333361411482,0.6028727104881869,0.47744598297375246,0.34754595385993464,0.2684540154212324,0.2507314587607323,2.02782215356241,0.04138412558290632,0.0497795340579146
Oceania,2021-07-05,44446737,0.04901501366686483,0.09242492192873232,0.08930634534220402,0.06331285632752633,0.03901241711912918,0.02612364602959719,0.02488642117420132,0.4058799153504797,0.017646952841325204,0.005464968103282812
European Union,2021-07-05,447593544,0.056241930262288506,0.056241930262288506,0.056241930262288506,0.056241930262288506,0.056241930262288506,0.056241930262288506,0.056241930262288506,1.5185321170817896,0.056241930262288506,0.06051383082504872
North America,2021-07-05,375152636,0.13722918485190325,0.13722918485190325,0.13722918485190325,0.13722918485190325,0.13722918485190325,0.13722918485190325,0.13722918485190325,0.2744583697038065,0.13722918485190325,0.06553519192118912
Latin America and Caribbean,2021-07-12,655119303,0.53567078002372,0.5616748418959915,0.5582070970716851,0.5393293599495385,0.5216635558232426,0.5081089707160618,0.5038548210841739,20.496149048546506,0.4270031051780522,0.47158234932973725
Asia,2021-07-12,4666863690,0.41625903893607086,0.6794761352555668,0.6346623656574046,0.5163505791088843,0.38436864872572135,0.3022911576658356,0.2874992229251418,2.1387394707125056,0.04364774430025522,0.06655129025206219
Oceania,2021-07-12,44446737,0.07491313974686646,0.1486372600158304,0.14460135977180383,0.0983280951198159,0.0715751400858707,0.054598391884341166,0.05199660356643911,0.8597779307275425,0.03738164916206707,0.010927686322620263
European Union,2021-07-12,447593544,0.1372005855296004,0.1372005855296004,0.1372005855296004,0.1372005855296004,0.1372005855296004,0.1372005855296004,0.1372005855296004,3.7044158092992108,0.1372005855296004,0.03619377494863956
North America,2021-07-12,375152636,0.15026007137503886,0.15026007137503886,0.15026007137503886,0.15026007137503886,0.15026007137503886,0.15026007137503886,0.15026007137503886,0.3005201427500777,0.15026007137503886,0.07040947461182175
Latin America and Caribbean,2021-07-19,655119303,0.5397528461905706,0.5608855844364621,0.5594516106435691,0.5418924606428412,0.5231878164956706,0.5134278417794568,0.5120735508007387,21.01667365028571,0.4378473677142857,0.42668365703765565
Asia,2021-07-19,4666863690,0.44348098062063707,0.6903431072948016,0.6486268997952557,0.5362228815704121,0.40509166502248595,0.3210238937812988,0.31131272154623135,2.136633559622569,0.04360476652290958,0.06446054995019578
Oceania,2021-07-19,44446737,0.0747816654349519,0.15362393464459828,0.14066887807974798,0.10856212600436019,0.06611575682516364,0.04123431640368898,0.03987397284386438,0.2521164182846163,0.01096158340367897,0.02121415572081253
European Union,2021-07-19,447593544,0.12592760281269078,0.12592760281269078,0.12592760281269078,0.12592760281269078,0.12592760281269078,0.12592760281269078,0.12592760281269078,3.4000452759426514,0.12592760281269078,0.025310016535895343
North America,2021-07-19,375152636,0.21479761222662125,0.21479761222662125,0.21479761222662125,0.21479761222662125,0.21479761222662125,0.21479761222662125,0.21479761222662125,0.4295952244532425,0.21479761222662125,0.07326537884169367
Latin America and Caribbean,2021-07-26,655119303,0.5706656973831977,0.59789462089099,0.592735098143242,0.5757472965265664,0.5584144514510244,0.546678354804356,0.5446815337400774,22.957851159968754,0.4782885658326824,0.3973758654459919
Asia,2021-07-26,4666863690,0.475284493691026,0.7063344038164592,0.6752652646482369,0.5523184905788188,0.4345856954190009,0.3506015610593547,0.33209047151594623,2.464666710297257,0.050299320618311355,0.08608419415823992
Oceania,2021-07-26,44446737,0.07002302885532292,0.13762771443207325,0.1321313920177602,0.1031261299468952,0.06369356553618435,0.0464319407910549,0.046211539397315794,0.4191863718273328,0.018225494427275342,0.03085490842668608
European Union,2021-07-26,447593544,0.12321787395463048,0.12321787395463048,0.12321787395463048,0.12321787395463048,0.12321787395463048,0.12321787395463048,0.12321787395463048,3.326882596775023,0.12321787395463048,0.0293002438837679
North America,2021-07-26,375152636,0.29161206077855006,0.29161206077855006,0.29161206077855006,0.29161206077855006,0.29161206077855006,0.29161206077855006,0.29161206077855006,0.5832241215571001,0.29161206077855006,0.07722563356851904
Latin America and Caribbean,2021-08-02,655119303,0.6199554438734797,0.6441398106913326,0.6342846277357456,0.6207604353752894,0.6071011309867579,0.5976075971452774,0.5965052978918886,25.271220490235336,0.5264837602132362,0.36944171678604926
Asia,2021-08-02,4666863690,0.722673261307655,0.7760625828036285,0.7506119665099901,0.722673261307655,0.5078521434214434,0.422514560871609,0.3913453485921316,4.306636314623997,0.0878905370331428,0.09176856845373171
Oceania,2021-08-02,44446737,0.034303708549636054,0.1522714332724961,0.14120966096087104,0.09120112046533622,0.034303708549636054,0.025431211989566486,0.01468519826081136,0.14261238935686113,0.006200538667689615,0.022498839453613886
European Union,2021-08-02,447593544,0.14680020591777823,0.14680020591777823,0.14680020591777823,0.14680020591777823,0.14680020591777823,0.14680020591777823,0.14680020591777823,3.9636055597800124,0.14680020591777823,0.04152361053715288
North America,2021-08-02,375152636,0.4222712596043395,0.4222712596043395,0.4222712596043395,0.4222712596043395,0.4222712596043395,0.4222712596043395,0.4222712596043395,0.844542519208679,0.4222712596043395,0.10826073470532671
Latin America and Caribbean,2021-08-09,655119303,0.6535741747524806,0.6765075583350101,0.6680994849030644,0.6545896653567205,0.6403651902542183,0.6320480698421718,0.6303733388460304,27.324935844472996,0.5692694967598542,0.35513699403236787
Asia,2021-08-09,4666863690,0.5453613564934283,0.788645913403993,0.7526139171300773,0.6278691634130493,0.503133445161384,0.3963751589685854,0.3791172596561269,4.279931442084641,0.08734553963438044,0.09995091585801172
Oceania,2021-08-09,44446737,0.01410231998128465,0.11493392714574632,0.09593321731926037,0.06984536701225141,0.01410231998128465,0.006627075444863158,-0.0024653679717675553,-0.2861512082305923,-0.012441356879590968,0.0305331750224994
European Union,2021-08-09,447593544,0.2334042892229426,0.2334042892229426,0.2334042892229426,0.2334042892229426,0.2334042892229426,0.2334042892229426,0.2334042892229426,6.301915809019451,0.2334042892229426,0.05270548167989959
North America,2021-08-09,375152636,0.5332965452468175,0.5332965452468175,0.5332965452468175,0.5332965452468175,0.5332965452468175,0.5332965452468175,0.5332965452468175,1.066593090493635,0.5332965452468175,0.14401764725971428
Latin America and Caribbean,2021-08-16,655119303,0.6758618815476575,0.7038515100830949,0.6994624555141724,0.6856820673878624,0.6688723601387132,0.6644773196561492,0.6638715598143307,29.182499358039195,0.6079687366258165,0.32715979977772075
Asia,2021-08-16,4666863690,0.5216739622638532,0.7745315493677793,0.7258991557834712,0.5917691276234605,0.48105440257965465,0.3788819005782374,0.36089862341888546,4.613013379603155,0.09414313019598275,0.10360285453291224
Oceania,2021-08-16,44446737,0.02781840342895618,0.11498971615117216,0.11331582270785297,0.07627137259257674,0.02781840342895618,0.009870009079495092,0.0012266539413536295,-0.10577479821103103,-0.004598904270044827,0.04692807933234784
European Union,2021-08-16,447593544,0.22924234996392148,0.22924234996392148,0.22924234996392148,0.22924234996392148,0.22924234996392148,0.22924234996392148,0.22924234996392148,6.18954344902588,0.22924234996392148,0.059173552333453686
North America,2021-08-16,375152636,0.6655017814567075,0.6655017814567075,0.6655017814567075,0.6655017814567075,0.6655017814567075,0.6655017814567075,0.6655017814567075,1.331003562913415,0.6655017814567075,0.20113706464800105
Latin America and Caribbean,2021-08-23,655119303,0.6599748511436033,0.6902099828071654,0.6859665383862369,0.6723142557325579,0.6576695202449027,0.6517574016346104,0.6515434454499391,28.484209970063617,0.593421041042992,0.3323170283688008
Asia,2021-08-23,4666863690,0.5165179706932769,0.7767067185573172,0.7109208358455873,0.5988197788609418,0.4726055732936071,0.3903675469230761,0.36798152058473804,5.188731073213352,0.10589247088190513,0.0973734675331818
Oceania,2021-08-23,44446737,-0.027109738489669993,0.06245926447620493,0.051461564275061794,0.02561396729068713,-0.027109738489669993,-0.03730883671211953,-0.05276161692934476,-1.1658558308669131,-0.050689383950735356,0.053677731168432004
European Union,2021-08-23,447593544,0.19678305374902838,0.19678305374902838,0.19678305374902838,0.19678305374902838,0.19678305374902838,0.19678305374902838,0.19678305374902838,5.313142451223766,0.19678305374902838,0.08780332184594691
North America,2021-08-23,375152636,0.751097417712422,0.751097417712422,0.751097417712422,0.751097417712422,0.751097417712422,0.751097417712422,0.751097417712422,1.502194835424844,0.751097417712422,0.2935946317061197
Latin America and Caribbean,2021-08-30,655119303,0.6381404803491264,0.6592427717234269,0.6568337576928074,0.6482007509966297,0.6347998171904238,0.6261966517717631,0.6258348552062885,27.818647445579643,0.5795551551162426,0.30491682825593674
Asia,2021-08-30,4666863690,0.4984144874284398,0.7183844241866189,0.6468888935477259,0.543142347014895,0.4270209829173912,0.35084057326587675,0.32751527388172796,4.825011429196929,0.09846962100401893,0.0892584458578862
Oceania,2021-08-30,44446737,0.0246066618847882,0.08005046396651815,0.07350427463926626,0.04642132393372076,0.013082836394384203,-0.008476942090109428,-0.01740221797124685,-0.4798340747269713,-0.020862351075085706,0.057855765654968104
European Union,2021-08-30,447593544,0.21155027810763655,0.21155027810763655,0.21155027810763655,0.21155027810763655,0.21155027810763655,0.21155027810763655,0.21155027810763655,5.711857508906188,0.21155027810763655,0.1002183802722588
North America,2021-08-30,375152636,0.7940056670820009,0.7940056670820009,0.7940056670820009,0.7940056670820009,0.7940056670820009,0.7940056670820009,0.7940056670820009,1.5880113341640019,0.7940056670820009,0.3708965009111651
Latin America and Caribbean,2021-09-06,655119303,0.525321142265273,0.5412833515875445,0.5401698796092196,0.5307466864607969,0.5161916262510231,0.5090500039240615,0.506949912408008,22.00795118968563,0.45849898311845066,0.29564966123429887
Asia,2021-09-06,4666863690,0.4801679079239045,0.6361831196020272,0.630723540260081,0.5323060705030467,0.4210997316824717,0.3218443521707648,0.31636055391772827,4.849411108737304,0.09896757364770008,0.08308427795541636
Oceania,2021-09-06,44446737,0.005152031796858656,0.0614501910487302,0.053408433172004506,0.0250869954262542,-0.007144174813005135,-0.02687447069059359,-0.031632632531953184,-0.8727195229990656,-0.0379443270869159,0.05431669820891464
European Union,2021-09-06,447593544,0.3913302330173943,0.3913302330173943,0.3913302330173943,0.3913302330173943,0.3913302330173943,0.3913302330173943,0.3913302330173943,10.565916291469646,0.3913302330173943,0.10720798064057868
North America,2021-09-06,375152636,0.8019338686428338,0.8019338686428338,0.8019338686428338,0.8019338686428338,0.8019338686428338,0.8019338686428338,0.8019338686428338,1.6038677372856676,0.8019338686428338,0.389898366594444
Latin America and Caribbean,2021-09-13,655119303,0.48637260145803807,0.5027121078306184,0.5001786906812924,0.49129628201366665,0.4760484758266099,0.4714363615870179,0.46943209222533966,20.382319259339553,0.42463165123624075,0.2568996200070753
Asia,2021-09-13,4666863690,0.4363194050882167,0.6046669808260463,0.5839862739559424,0.48926549604550185,0.38334879204868894,0.2929471246780681,0.2891814759030503,4.609043256896317,0.09406210728359832,0.07120722225336734
Oceania,2021-09-13,44446737,0.03536606931391108,0.11310166562571737,0.09629775755879835,0.05539326173992896,0.022418433055868187,-0.004585400046412941,-0.009852481367738617,-0.33750427359679885,-0.014674098852034736,0.04362974946844805
European Union,2021-09-13,447593544,0.3307286950674679,0.3307286950674679,0.3307286950674679,0.3307286950674679,0.3307286950674679,0.3307286950674679,0.3307286950674679,8.929674766821632,0.3307286950674679,0.11110213868500302
North America,2021-09-13,375152636,0.773374064749344,0.773374064749344,0.773374064749344,0.773374064749344,0.773374064749344,0.773374064749344,0.773374064749344,1.546748129498688,0.773374064749344,0.52165433804922
Latin America and Caribbean,2021-09-20,655119303,0.4319575650831929,0.4517229999433326,0.4447093127842507,0.43326553727223044,0.42174029143985103,0.41456873105787007,0.4100909235177322,17.734339190367525,0.3694653997993234,0.24834072092667372
Asia,2021-09-20,4666863690,0.41306844347685473,0.5590188799815927,0.5462658521870832,0.4596490502116255,0.3580518381671778,0.2804918368988373,0.27640934276739454,4.376231596907874,0.08931084891648722,0.060496431598155376
Oceania,2021-09-20,44446737,0.04308822521849623,0.12683399064875944,0.09482665576763868,0.05774604358972288,0.0238329034096458,-0.014870765180114365,-0.017550806330607648,-0.7322624824100773,-0.03183749923522075,0.05399946457261867
European Union,2021-09-20,447593544,0.2862687150995737,0.2862687150995737,0.2862687150995737,0.2862687150995737,0.2862687150995737,0.2862687150995737,0.2862687150995737,7.72925530768849,0.2862687150995737,0.12163490901468407
North America,2021-09-20,375152636,0.7238704046672954,0.7238704046672954,0.7238704046672954,0.7238704046672954,0.7238704046672954,0.7238704046672954,0.7238704046672954,1.4477408093345907,0.7238704046672954,0.5530700842523202
Latin America and Caribbean,2021-09-27,655119303,0.3951342577301102,0.41111643545439475,0.4107436187090252,0.39717690034058356,0.38466557545696023,0.3761707636391511,0.37303643166966555,16.150313640313303,0.33646486750652715,0.22935822423782257
Asia,2021-09-27,4666863690,0.3805562465411897,0.5300466126100115,0.509709784791088,0.40468300649861566,0.326240492756214,0.2612560439883282,0.2468498145110063,4.133628839423007,0.08435977223312259,0.04720517131709926
Oceania,2021-09-27,44446737,0.14003228870664453,0.1965312725162964,0.19384713995038208,0.16038901452973003,0.1202889680868684,0.09114094663181756,0.06737377845514173,1.4751307975831995,0.06413612163405215,0.06556836781966695
European Union,2021-09-27,447593544,0.32195734424566425,0.32195734424566425,0.32195734424566425,0.32195734424566425,0.32195734424566425,0.32195734424566425,0.32195734424566425,8.692848294632935,0.32195734424566425,0.1277945152846083
North America,2021-09-27,375152636,0.6874966384285468,0.6874966384285468,0.6874966384285468,0.6874966384285468,0.6874966384285468,0.6874966384285468,0.6874966384285468,1.3749932768570936,0.6874966384285468,0.5675404610511653
Latin America and Caribbean,2021-10-04,655119303,0.2747812229977347,0.28914895647141753,0.28785161150743854,0.27539153518875625,0.2651021967817203,0.25783193853414227,0.25574054800265184,10.742121114543146,0.22379418988631553,0.2100382317692141
Asia,2021-10-04,4666863690,0.32659066437321094,0.45589571899817577,0.4417635159670667,0.35384779827225327,0.2631935796022482,0.21132841334644045,0.1990265959666369,2.086723113159404,0.042586185982844985,0.04136452504787
Oceania,2021-10-04,44446737,0.07532416423298759,0.13094442671905124,0.11855787424516348,0.08369578743827145,0.05322948784671873,0.03149297232637361,0.015829316423337778,0.09825753443401779,0.004272066714522512,0.07135506932713644
European Union,2021-10-04,447593544,0.35359521411181744,0.35359521411181744,0.35359521411181744,0.35359521411181744,0.35359521411181744,0.35359521411181744,0.35359521411181744,9.54707078101907,0.35359521411181744,0.1368587657734402
North America,2021-10-04,375152636,0.5568145917596431,0.5568145917596431,0.5568145917596431,0.5568145917596431,0.5568145917596431,0.5568145917596431,0.5568145917596431,1.1136291835192862,0.5568145917596431,0.5234442761585714
Latin America and Caribbean,2021-10-11,655119303,0.23420140199060982,0.25045655653062665,0.2487208499149846,0.2400689076840731,0.2269117835641683,0.2195504787121318,0.2192061334420446,9.184577109680975,0.19134535645168693,0.1920730561448083
Asia,2021-10-11,4666863690,0.31927439683251724,0.4504469701600169,0.43966624919400027,0.34069562751039045,0.24811353689903595,0.20881534961878262,0.18157101054796942,2.3017630343275326,0.0469747558026027,0.034431239194817796
Oceania,2021-10-11,44446737,0.06817206470440255,0.11213877055752045,0.10957381108809087,0.08060259521864437,0.04932293736643854,0.02809781713889107,0.01622188857372432,0.06868763115212081,0.002986418745744383,0.059138199503824096
European Union,2021-10-11,447593544,0.45949358822113817,0.45949358822113817,0.45949358822113817,0.45949358822113817,0.45949358822113817,0.45949358822113817,0.45949358822113817,12.40632688197073,0.45949358822113817,0.16137118367373054
North America,2021-10-11,375152636,0.5092225345515319,0.5092225345515319,0.5092225345515319,0.5092225345515319,0.5092225345515319,0.5092225345515319,0.5092225345515319,1.0184450691030638,0.5092225345515319,0.4252746340825391
Latin America and Caribbean,2021-10-18,655119303,0.1922441163960555,0.20457361600619922,0.20402051158885437,0.19620270079943314,0.18316936113196916,0.1766099057715016,0.17632225479573252,7.249069232532406,0.15102227567775847,0.14612798955592163
Asia,2021-10-18,4666863690,0.3109566120274227,0.4344879804942058,0.4229572154873233,0.3333380644631062,0.23851161303498053,0.2013676041364972,0.17631170650030567,2.1486854971518103,0.043850724431669603,0.031223153209345184
Oceania,2021-10-18,44446737,0.10774652493653517,0.18096996392838255,0.17439229158470226,0.13156783157133173,0.1012517817586638,0.07779934216413956,0.07703649925925803,1.007532060352214,0.043805741754444086,0.07006813571038972
European Union,2021-10-18,447593544,0.5838985486797661,0.5838985486797661,0.5838985486797661,0.5838985486797661,0.5838985486797661,0.5838985486797661,0.5838985486797661,15.765260814353686,0.5838985486797661,0.18550066486213662
North America,2021-10-18,375152636,0.46249107943407797,0.46249107943407797,0.46249107943407797,0.46249107943407797,0.46249107943407797,0.46249107943407797,0.46249107943407797,0.9249821588681559,0.46249107943407797,0.4831556081615804
Latin America and Caribbean,2021-10-25,655119303,0.17856685533800604,0.19559954659371417,0.19345714910531742,0.18332593171234626,0.17174248233729075,0.16594815452907183,0.1639139940136232,6.78902652616926,0.14143805262852624,0.13689995026753166
Asia,2021-10-25,4666863690,0.3155686937579192,0.45054363795564367,0.43093848452907496,0.3493484809633324,0.23918455430665364,0.19863658765813622,0.17261316860732323,2.080030395721154,0.042449599912676605,0.03249047113265911
Oceania,2021-10-25,44446737,0.09623541441896327,0.15888356267837778,0.15697479227680042,0.12444477459523184,0.08886920095505742,0.0726503225908277,0.07009425103145683,0.9203008456706318,0.04001308024654921,0.04821051318120383
European Union,2021-10-25,447593544,0.6659053487727411,0.6659053487727411,0.6659053487727411,0.6659053487727411,0.6659053487727411,0.6659053487727411,0.6659053487727411,17.979444416864013,0.6659053487727411,0.2184696390527027
North America,2021-10-25,375152636,0.43000906247254894,0.43000906247254894,0.43000906247254894,0.43000906247254894,0.43000906247254894,0.43000906247254894,0.43000906247254894,0.8600181249450979,0.43000906247254894,0.44202968095364786
Latin America and Caribbean,2021-11-01,655119303,0.1635956978506327,0.18238762072593315,0.1776148301806074,0.16717377042230924,0.15646491156028342,0.15056565352727702,0.15023054613618203,6.004064048845613,0.1250846676842836,0.12364160181065524
Asia,2021-11-01,4666863690,0.2803579679666352,0.40934706600852533,0.3959647516705825,0.312039926752633,0.22814412817102855,0.1787290710562597,0.15796231189466406,1.4688400949003784,0.029976328467354662,0.035827080263404906
Oceania,2021-11-01,44446737,0.08230097398197254,0.13870202323205072,0.13229722722410406,0.10348883408150779,0.07897563873971043,0.06283590897284326,0.06117882697070288,0.8858519083472195,0.03851530036292259,0.04692582944840248
European Union,2021-11-01,447593544,0.6734897136393085,0.6734897136393085,0.6734897136393085,0.6734897136393085,0.6734897136393085,0.6734897136393085,0.6734897136393085,18.184222268261333,0.6734897136393085,0.25996152437801917
North America,2021-11-01,375152636,0.4224007307153234,0.4224007307153234,0.4224007307153234,0.4224007307153234,0.4224007307153234,0.4224007307153234,0.4224007307153234,0.8448014614306468,0.4224007307153234,0.3575307411674431
Latin America and Caribbean,2021-11-08,655119303,0.16351575837868,0.1859072723181081,0.1803949131684579,0.1696570360429907,0.1570301051441094,0.15186059008151132,0.1517993758346546,6.0947083893053176,0.1269730914438608,0.10355808428987781
Asia,2021-11-08,4666863690,0.26844030973472216,0.40118493359227547,0.38348402172155094,0.29123895215495094,0.20786878532575506,0.17503015434208621,0.15594008632308354,1.3621016013233354,0.027797991863741538,0.03073346674070097
Oceania,2021-11-08,44446737,0.059762946863542325,0.11931222253039542,0.10085275643520232,0.08085315508287616,0.052603126599456526,0.039333664536268166,0.038073128159744236,0.43047539780608113,0.018716321643742657,0.04050016090045036
European Union,2021-11-08,447593544,0.7129011080857968,0.7129011080857968,0.7129011080857968,0.7129011080857968,0.7129011080857968,0.7129011080857968,0.7129011080857968,19.24832991831651,0.7129011080857968,0.30234730105937363
North America,2021-11-08,375152636,0.4482568731735627,0.4482568731735627,0.4482568731735627,0.4482568731735627,0.4482568731735627,0.4482568731735627,0.4482568731735627,0.8965137463471254,0.4482568731735627,0.3321695972302858
Latin America and Caribbean,2021-11-15,655119303,0.16394928483879373,0.183503078161718,0.18026324704053476,0.16905149313424647,0.1582070680527243,0.1522458109907217,0.15053146169836093,6.261971271585467,0.13045773482469725,0.1063714649849052
Asia,2021-11-15,4666863690,0.253693695661681,0.33855511244958464,0.3299002444389098,0.2645926623542749,0.19877852550501432,0.14798496890874951,0.1214772838501233,1.2634897646446428,0.02578550540091108,0.03019768936083925
Oceania,2021-11-15,44446737,0.1354772626672294,0.19782003107107696,0.18884712632689807,0.16224054763080298,0.1305638774550276,0.11531909802049511,0.11353564161523372,2.1070889138893882,0.09161256147345166,0.036319876529968896
European Union,2021-11-15,447593544,0.7700128727337185,0.7700128727337185,0.7700128727337185,0.7700128727337185,0.7700128727337185,0.7700128727337185,0.7700128727337185,20.790347563810403,0.7700128727337185,0.3360823720906931
North America,2021-11-15,375152636,0.39109156970035375,0.39109156970035375,0.39109156970035375,0.39109156970035375,0.39109156970035375,0.39109156970035375,0.39109156970035375,0.7821831394007075,0.39109156970035375,0.33540641308461977
Latin America and Caribbean,2021-11-22,655119303,0.1381499634866124,0.1539072680881805,0.1519555546109202,0.14362219864783965,0.13314665046745958,0.12756778646446282,0.12622112552443235,5.119828158760725,0.10666308664084843,0.09466092620995478
Asia,2021-11-22,4666863690,0.25062939765737063,0.368801610858046,0.33386015107095285,0.2632647447588074,0.19034234498484623,0.15011761215233008,0.14221559737637332,1.3112537480833795,0.02676028057313019,0.030607879185774976
Oceania,2021-11-22,44446737,0.10885415805525048,0.16706668971369595,0.16081671769586817,0.1360087486760137,0.10335555886393279,0.08436028296633984,0.07850651949440941,0.9582981713878637,0.04166513788642885,0.05560363182566135
European Union,2021-11-22,447593544,0.8181751913062648,0.8181751913062648,0.8181751913062648,0.8181751913062648,0.8181751913062648,0.8181751913062648,0.8181751913062648,22.090730165269154,0.8181751913062648,0.37939398875690666
North America,2021-11-22,375152636,0.4310143675695998,0.4310143675695998,0.4310143675695998,0.4310143675695998,0.4310143675695998,0.4310143675695998,0.4310143675695998,0.8620287351391996,0.4310143675695998,0.3127489686624513
Latin America and Caribbean,2021-11-29,655119303,0.1575333842273167,0.17869641346411508,0.17748316807674247,0.16407572490495645,0.15415158757996697,0.1462354416540709,0.14472808951564473,6.063848143294305,0.1263301696519647,0.10397251262187278
Asia,2021-11-29,4666863690,0.23855875673346377,0.34841111905686517,0.33295166845141966,0.24419140116770988,0.18062238264025532,0.1468676883273282,0.12659393667927113,1.2912235937421885,0.02635150191310589,0.031177276574795354
Oceania,2021-11-29,44446737,0.09234199738859564,0.14812294336922174,0.13752005778934237,0.11129821583797643,0.08132478038269338,0.06320443614089394,0.05776300432095689,1.3767123028266426,0.059857056644636635,0.01767958804264979
European Union,2021-11-29,447593544,0.9184926091361979,0.9184926091361979,0.9184926091361979,0.9184926091361979,0.9184926091361979,0.9184926091361979,0.9184926091361979,24.79930044667734,0.9184926091361979,0.40128885326371017
North America,2021-11-29,375152636,0.5018426812254542,0.5018426812254542,0.5018426812254542,0.5018426812254542,0.5018426812254542,0.5018426812254542,0.5018426812254542,1.0036853624509083,0.5018426812254542,0.25163091217090633
Latin America and Caribbean,2021-12-06,655119303,0.18455324267399326,0.20458858740204547,0.20131211003839872,0.1874945238141828,0.1776670439242831,0.17095424221157335,0.16957383694231848,7.275957254454707,0.15158244280113975,0.09699454696116623
Asia,2021-12-06,4666863690,0.21965291557621583,0.3268699416322733,0.3116668651791351,0.24525734015023748,0.1657425550484271,0.12242414101151687,0.1130037521692985,0.9412922143692692,0.01921004519120957,0.036414798307511743
Oceania,2021-12-06,44446737,0.09411270329897653,0.13931656575017523,0.13222184032042175,0.10598641783057623,0.07700983582141213,0.0631498537142195,0.058176455030987305,1.2745673643446611,0.055415972362811344,0.022179355933372568
