continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Asia,2021-03-22,4695793204,7383.663823901856,13835.358961206743,12788.97272134208,10051.663171776408,6501.518741066416,4535.266681974012,3452.188863298117,27505.80076090068,550.1160152180137,1267.286
Africa,2021-03-22,1425436439,2370.2302230729997,5384.514357463742,4813.42854460721,3708.629491097867,2370.2302230729997,1366.2002599577256,991.8832849182108,35368.41023308777,631.5787541622816,296.721
"Europe, United States, Canada, and Oceania",2021-03-22,1168254059,3718.451148869403,3751.5344743680926,3747.4546289943287,3735.961095067746,3718.451148869403,3709.5603572152518,3705.9164301568608,279230.96314924245,3723.079508656566,4237.646
Latin America and Caribbean,2021-03-29,659285500,5583.028569257409,5710.176591099663,5677.495739780442,5599.5115827227255,5504.125791791397,5451.512184931788,5441.5188710518,242351.09615074995,5048.981169807291,4474.572
Asia,2021-03-29,4695793204,16096.553615167817,24492.333395457586,22486.585983983296,18907.68148514623,13129.011340550645,9606.844662586958,9135.00684497817,44754.5150466148,895.0903009322959,1128.858
Africa,2021-03-29,1425436439,2726.6020219325114,5511.390427841399,4919.072821346161,3880.326574292553,2661.83870767693,1727.817127713285,1420.0638620435395,35866.01023308777,640.464468447996,294.572
"Europe, United States, Canada, and Oceania",2021-03-29,1168254059,3900.384681590154,3928.0474063889897,3922.1445898518123,3909.797935616407,3892.524397047515,3884.1952020049944,3880.560598704089,291404.96314924123,3885.39950865655,4476
Latin America and Caribbean,2021-04-05,659285500,5785.602498029171,5892.868135760137,5858.0632342239605,5785.602498029171,5658.848613605007,5587.736937994834,5559.472040762545,244340.80601250124,5090.433458593776,4401.859
Asia,2021-04-05,4695793204,21106.708985615667,28478.853488472534,26164.498079684643,22001.83591136502,15772.663836687994,12545.968493559008,11199.901073522355,70591.4570589037,1411.829141178074,1506.429
Africa,2021-04-05,1425436439,3137.418819616788,5083.316191961244,4635.784192926941,3549.6826294070142,2658.622933415535,2040.5170222790405,1837.2064100370835,55813.20507179745,996.6643762820972,265.145
"Europe, United States, Canada, and Oceania",2021-04-05,1168254059,4542.012939175162,4565.930206842809,4560.829191972085,4542.012939175162,4500.36758175954,4472.378790073246,4461.021310480209,333197.4586351133,4442.632781801511,4227.857
Latin America and Caribbean,2021-04-12,659285500,6097.114772771042,6199.9470765368,6167.658129809138,6097.114772771042,5944.557290391481,5874.639822753473,5861.187446085953,254069.49172678706,5293.11441097473,5550.431
Asia,2021-04-12,4695793204,24395.53563935166,41696.137506207284,35564.66273579559,25939.140441733503,18070.858413528047,14051.10931118889,13441.252410065408,69345.74277318943,1386.9148554637886,2156.43
Africa,2021-04-12,1425436439,3026.7112839585757,5568.165726267592,5228.622943176488,3719.3404136058293,2803.6136125611874,2070.8752751981497,1982.0960584117852,57422.80507179736,1025.407233424953,269.859
"Europe, United States, Canada, and Oceania",2021-04-12,1168254059,4263.366730388369,4292.92964024443,4285.8729206986545,4263.366730388369,4231.1297607885435,4210.368143084898,4201.733554780087,313199.458635114,4175.99278180152,4666.857
Latin America and Caribbean,2021-04-19,659285500,6017.325105036736,6144.835194975316,6098.593767065562,6017.325105036736,5877.508897635589,5805.581315983664,5785.101947052128,248852.80601250115,5184.433458593774,5107.856
Asia,2021-04-19,4695793204,26896.812705967783,46532.192713071796,42385.437917336756,31092.11175235525,23654.814592627594,18570.99420317872,17326.440815363374,79618.74277318941,1592.3748554637882,2859.434
Africa,2021-04-19,1425436439,3026.4670853871266,5435.405607093621,5090.357580239649,3620.286698253898,2714.1846943978408,2002.0690259465994,1881.606833767283,56370.005071797365,1006.6072334249529,318.146
"Europe, United States, Canada, and Oceania",2021-04-19,1168254059,4734.816879288283,4755.413831830241,4748.928826883004,4734.816879288283,4692.217137029017,4665.925886176337,4661.194051490954,346936.60149225633,4625.821353230084,4259.147
Latin America and Caribbean,2021-04-26,659285500,5913.308365692665,6069.67608720803,6036.960796844029,5934.674959198506,5801.28598929966,5731.994211573999,5704.285104407104,239699.43458392977,4993.738220498537,4913.857
Asia,2021-04-26,4695793204,31671.413135588966,59178.50533505467,55340.04168986383,42642.48836664372,28682.140109754222,20879.481155305424,19470.593657241152,80931.02848747511,1618.6205697495022,4168.287
Africa,2021-04-26,1425436439,3140.1126643698176,5618.856809432023,5009.920872460751,3720.121844646349,2702.5186948240903,2061.7173817843886,1932.901253319668,56693.20507179737,1012.3786619963815,318.576
"Europe, United States, Canada, and Oceania",2021-04-26,1168254059,4402.245864142352,4428.1277529839845,4421.30911937484,4405.381123010213,4380.871878865199,4359.424203811162,4351.606246584797,323851.6014922561,4318.021353230081,3995
Latin America and Caribbean,2021-05-03,659285500,5162.529878604135,5323.542700943538,5278.5271557397255,5170.154183919511,5046.798286584946,4966.403883187508,4938.442135156749,202009.0500678008,4208.521876412517,4760.429
Asia,2021-05-03,4695793204,46616.92707364291,85589.47458402165,79230.43896805754,57429.091130838155,35448.739296677646,23883.6142485705,20998.007568471552,84394.45053048585,1687.889010609717,5150.715
Africa,2021-05-03,1425436439,2929.64421309218,5279.693711317856,5030.3680302286475,3781.3782931851792,2813.0156476261072,2320.8081163585566,2033.9408665984788,64425.23603953938,1150.4506435632031,303.858
"Europe, United States, Canada, and Oceania",2021-05-03,1168254059,3286.1577198954346,3310.932847044799,3307.0134861909078,3292.4550339522925,3268.5643790261083,3250.950053274738,3244.541840648626,241218.22130792533,3216.2429507723377,3522.287
Latin America and Caribbean,2021-05-10,659285500,5021.98289584725,5194.991927057085,5160.583291564578,5050.143622787671,4930.705876580983,4871.838320586934,4841.091797164908,194920.02149637227,4060.8337811744223,4308.571
Asia,2021-05-10,4695793204,44187.446102888105,88505.61664854045,80411.872099647,58732.86305772725,34214.136968107734,22718.329574043408,19860.104239466593,84519.87910191443,1690.3975820382884,5557.927
Africa,2021-05-10,1425436439,2901.037518326888,5690.948031013908,5215.0663768117865,3954.4962659314087,2816.3138892555057,2253.7121339242854,2040.2454613949399,66476.43603953937,1187.0792149917745,313
"Europe, United States, Canada, and Oceania",2021-05-10,1168254059,3109.393626440019,3146.433334108069,3140.685930828133,3122.474232678846,3099.1044394102555,3083.2093421528375,3078.0659421459723,229035.00702221124,3053.8000936294834,3097.714
Latin America and Caribbean,2021-05-17,659285500,4822.428824396321,5054.4877208169955,5014.837008978251,4922.317431904078,4780.215573564043,4718.26768256292,4677.100145870872,185675.10721065802,3868.231400222042,4183.715
Asia,2021-05-17,4695793204,46591.82986542705,87839.68700339682,82181.80535714136,60963.45446602638,35220.98536435169,20529.771776905534,17980.974193085225,84256.73624477157,1685.1347248954314,5608.856
Africa,2021-05-17,1425436439,2989.4060429721385,5457.802934489454,5068.643381115265,3891.3078689757644,2829.0237500626067,2242.9589937451988,2050.4733910067057,66255.6360395393,1183.136357848916,260.288
"Europe, United States, Canada, and Oceania",2021-05-17,1168254059,2796.578702452919,2823.121870815534,2816.3688159864964,2796.578702452919,2769.1124855994835,2750.3073210428174,2745.268843436664,202947.8641650687,2705.971522200916,2617.854
Latin America and Caribbean,2021-05-24,659285500,4760.68688206519,5012.522073689126,4953.825743189596,4857.453202698886,4721.4650827422365,4634.99586132703,4621.320960923649,182147.45006780082,3794.7385430791837,3985.143
Asia,2021-05-24,4695793204,45741.18281285759,85849.79280508395,81391.06460927891,60850.99996938638,33353.139180212995,18668.756509048955,16310.445497270992,80243.45053048583,1604.8690106097165,5519.145
Africa,2021-05-24,1425436439,3189.0458474893794,5771.855655527258,5379.037247945192,4277.452908192854,3115.0837287791446,2523.133190503833,2251.325688642403,71326.0360395393,1273.6792149917733,301.29
"Europe, United States, Canada, and Oceania",2021-05-24,1168254059,2209.6271581290457,2239.4456440149083,2233.4570655709667,2214.2015154203687,2190.828201991342,2172.3677817281628,2167.4287159187775,160277.1498793535,2137.0286650580465,2215.573
Latin America and Caribbean,2021-05-31,659285500,4790.263415330986,5012.362904894079,4964.580655946624,4863.464363941556,4736.01070828102,4654.397291434886,4645.150225779427,181854.65006780069,3788.638543079181,4107.1410000000005
Asia,2021-05-31,4695793204,29270.7746069987,68806.75746372913,62240.06020064439,45821.81648411412,27384.165986963413,15220.197526584816,13982.68919810256,74409.59338762869,1488.1918677525737,4825.861
Africa,2021-05-31,1425436439,3050.1181884021025,5913.044674833571,5478.359784333375,4345.541626819282,3050.1181884021025,2654.5590072574455,2523.58987744782,75956.43603953937,1356.364929277489,279.717
"Europe, United States, Canada, and Oceania",2021-05-31,1168254059,2489.706752757143,2512.26359855849,2507.2569345178727,2491.035057814395,2466.851088856773,2449.978960294971,2439.7163505051235,180987.00702220976,2413.1600936294635,2023.5700000000002
Latin America and Caribbean,2021-06-07,659285500,4560.583823162608,4749.628993167719,4713.583209081348,4596.803779494073,4460.310301019574,4361.500605421465,4347.750396004577,167303.5717267869,3485.4910776413935,3801.713
Asia,2021-06-07,4695793204,26652.22475058076,54933.67972108372,49218.41357242266,39234.27388763674,24429.424655926727,15265.618548517943,13159.700622978102,87005.5880112846,1740.111760225692,4054.1420000000003
Africa,2021-06-07,1425436439,2692.7241335006183,5319.257258867494,4997.571909153359,3867.7033254092953,2690.0016896050006,2160.390071059802,2077.799529714241,44355.338405130766,792.0596143773352,278.289
"Europe, United States, Canada, and Oceania",2021-06-07,1168254059,3006.893974987333,3024.998595473144,3019.8066374401446,3006.893974987333,2981.393217972309,2961.096983215629,2955.4844305794636,218877.99434939888,2918.373257991985,1649.1943333333334
Latin America and Caribbean,2021-06-14,659285500,4532.576868017356,4712.391017527849,4663.498743381322,4565.410102041844,4444.440802780429,4350.264556750079,4318.709388013729,169083.9145839297,3522.581553831869,4174.425
Asia,2021-06-14,4695793204,24231.928464237662,44194.76535250123,42562.721384769546,32596.54936129881,21111.66671371845,13122.252180087378,11914.631184989248,79784.87372557032,1595.6974745114064,3829.429
Africa,2021-06-14,1425436439,2527.6920814401537,5093.711062197635,4943.183843925733,3818.102524171923,2527.6920814401537,2267.9308888915534,2136.2217362490223,41064.13840513069,733.2881858059052,345.29
"Europe, United States, Canada, and Oceania",2021-06-14,1168254059,3422.62781675586,3442.7305589398966,3439.8034365146777,3426.0573724330275,3402.3655482864683,3386.6837801942875,3382.051684383688,251025.13720654175,3347.0018294205565,1402.717
Latin America and Caribbean,2021-06-21,659285500,4399.30217066106,4560.200077158629,4516.180227530765,4439.1792702641715,4316.992913746991,4218.508163678582,4192.499152065295,164789.85744107253,3433.1220300223445,4121.259
Asia,2021-06-21,4695793204,16117.866763525592,39943.768567736195,35024.25580940838,27575.097179630193,16117.866763525592,10846.48946875584,10063.571363800076,78904.25296589518,1578.0850593179036,2963.431
Africa,2021-06-21,1425436439,3018.6868399749205,5601.339001558397,5235.130757866415,4369.16710636281,3018.6868399749205,2768.0557684510736,2706.246472360633,56718.53840513076,1012.8310429487636,421.718
"Europe, United States, Canada, and Oceania",2021-06-21,1168254059,3121.4861088545463,3155.112682812322,3143.985722483629,3123.8710846906624,3094.722453661514,3074.0500541580727,3067.1618253507963,226864.42292082682,3024.858972277691,1244.861
Latin America and Caribbean,2021-06-28,659285500,4254.054460474578,4468.512601145352,4449.191098043509,4354.038822256724,4243.553764452998,4161.62567679507,4149.130631570869,166799.3431553583,3474.9863157366312,3730.286
Asia,2021-06-28,4695793204,15555.570424619233,34976.07539603306,32959.105916349334,23343.991549804054,15555.570424619233,11703.558126960681,10556.633455772564,81669.11010875236,1633.382202175047,2490.0029999999997
Africa,2021-06-28,1425436439,3513.160612572565,5741.942953708346,5521.641552037015,4650.827625602886,3513.160612572565,3104.015312139456,2995.6914002662575,69081.73840513069,1233.6024715201909,526.574
"Europe, United States, Canada, and Oceania",2021-06-28,1168254059,3080.1710079503137,3108.681609790885,3102.078874308171,3088.748877330896,3066.8152822275333,3049.403778634777,3043.459351521998,225629.7086351126,3008.3961151348344,1313.8580000000002
Latin America and Caribbean,2021-07-05,659285500,3495.5357966358038,3703.481923090253,3664.589011979181,3574.1130878357853,3449.847009954242,3380.188158371897,3363.484738823283,133705.76527517394,2785.5367765661235,3529.571
Asia,2021-07-05,4695793204,15498.786687569254,35221.757773039346,30486.20057148236,22362.13627539592,15498.786687569254,12118.641147232536,11736.946420870632,101485.28829615636,2029.7057659231273,2324.286
Africa,2021-07-05,1425436439,3701.894929158944,5859.791654400341,5755.394208052626,4985.303826491591,3701.894929158944,3380.0592745051276,3161.3801236249997,72260.90055566838,1290.373224208364,772.147
"Europe, United States, Canada, and Oceania",2021-07-05,1168254059,3594.3425343709264,3631.5170655822385,3625.711095506879,3610.921323000629,3585.777324915337,3572.5181969411774,3566.288036848582,263563.90103142743,3514.185347085699,1262.002
Latin America and Caribbean,2021-07-12,659285500,3468.9864950564456,3681.0900158269064,3648.9961078569136,3541.9183328002455,3423.954294710028,3354.931749985616,3335.291597583121,135030.2224180311,2813.129633708981,3089.427
Asia,2021-07-12,4695793204,19109.117245496338,39188.15179580235,36109.96914144801,25711.58397718353,18143.42804806255,14001.440051764559,13002.50460457589,106708.7168675849,2134.174337351698,3106.43
Africa,2021-07-12,1425436439,4803.647799697171,7389.148428463965,6618.302661458051,5484.773120409763,3916.651420132671,2717.3329995822655,2307.283026790809,96571.30055566797,1724.4875099226424,765.57
"Europe, United States, Canada, and Oceania",2021-07-12,1168254059,4040.1991037781527,4068.193770714683,4061.486594199215,4040.1991037781527,4007.316039710825,3979.8932911874226,3974.658677919102,293814.186745712,3917.522489942827,1239.289
Latin America and Caribbean,2021-07-19,659285500,3495.441793929975,3681.0356644993253,3662.893237661195,3568.3796618206156,3450.2960074299585,3381.6750545656,3357.621902343856,138426.56527517416,2883.886776566128,2795.2870000000003
Asia,2021-07-19,4695793204,20408.765568225903,41970.691410015825,40024.1248619082,26868.01122477955,19444.873128338997,14558.478564724355,13654.185197481256,106788.43115329926,2135.768623065985,3009.429
Africa,2021-07-19,1425436439,5311.35939919831,7353.457081068504,6807.574573732531,5665.391826201195,4122.585454497556,3077.384527297969,2694.6840166224783,90454.50055566832,1615.258938494077,888.43
"Europe, United States, Canada, and Oceania",2021-07-19,1168254059,4230.729833521794,4294.026889600177,4280.6439911624875,4251.66504222065,4220.443031638468,4201.094292616407,4191.702791567169,310337.75817428506,4137.836775657134,1266.145
Latin America and Caribbean,2021-07-26,659285500,3688.31043015652,3899.6168394953556,3841.9081519301385,3780.436138206476,3681.333761700666,3623.6296260294484,3602.040141800712,151253.30813231674,3151.1105860899324,2603.286
Asia,2021-07-26,4695793204,23897.46555251992,44876.754753425834,43000.61891395178,30692.118191568214,20418.788259327142,16079.84999626605,14970.115397827387,122484.00258187063,2449.680051637413,4019.575
Africa,2021-07-26,1425436439,5243.509851898908,7235.326674118462,6561.515084875913,5697.933947038031,4463.667793269767,3834.0896517332644,3673.834158377209,82204.9005556683,1467.944652779791,946.144
"Europe, United States, Canada, and Oceania",2021-07-26,1168254059,4568.271263533646,4618.735904104988,4611.145488517789,4584.424573704151,4556.446573174742,4538.113011160867,4530.701409952848,335714.54388856963,4476.193918514262,1322.859
Latin America and Caribbean,2021-08-02,659285500,4056.900635770875,4222.520804262041,4190.590640631457,4121.866318152889,4022.433026581849,3966.4271242992263,3927.401363894226,166445.63255628032,3467.6173449225066,2420.284
Asia,2021-08-02,4695793204,28824.87717064858,50414.60821617461,46661.57820264015,35737.15641077545,24167.050926822503,19599.162309470026,17913.45648724937,211009.2076509951,4220.184153019902,4286
Africa,2021-08-02,1425436439,5295.6058841080785,7350.671894289895,6576.224083313957,5493.260815152197,4239.542656734442,3613.9765699349164,3550.5918508494806,63530.319910507,1134.4699984019107,945.7130000000001
"Europe, United States, Canada, and Oceania",2021-08-02,1168254059,4926.174948176211,4995.839804545793,4984.42842043446,4950.87127468746,4921.685067606804,4901.462867951913,4898.261038446903,363356.84112359234,4844.757881647898,1514.715
Latin America and Caribbean,2021-08-09,659285500,4281.365082826971,4410.642995218678,4373.82527776063,4327.930876000064,4220.435798690066,4165.08864350214,4144.507664351214,179845.06112770896,3746.77210682727,2326.571
Asia,2021-08-09,4695793204,25266.39839367285,49218.734491654846,45379.95851243365,32815.4202614409,23813.293403111307,18656.943324421158,16951.972990188402,209671.77907956654,4193.43558159133,4667.716
Africa,2021-08-09,1425436439,3530.9982469985716,6042.013652561419,5406.239933010315,4548.149774282988,3530.9982469985716,3161.9744711765948,2926.633783694363,50179.919910507,896.0699984019108,910.571
"Europe, United States, Canada, and Oceania",2021-08-09,1168254059,5780.090614079654,5830.629487456417,5822.41937000639,5800.430394780496,5772.007895260356,5752.043353073333,5749.415606444605,426997.9839807362,5693.306453076482,1711.1923333333332
Latin America and Caribbean,2021-08-16,659285500,4487.178574044781,4591.787748330217,4581.207416527332,4519.472211874946,4428.555130371699,4370.959763844537,4332.38132874628,192041.74684199464,4000.8697258748884,2143.287
Asia,2021-08-16,4695793204,24131.528249144034,46044.008007272765,41094.66006820784,31110.95535034672,22744.270000082994,17743.030217833835,16665.50046142051,225376.35050813793,4507.527010162758,4837.861
Africa,2021-08-16,1425436439,3586.289992787466,6039.4094802659165,5407.710214694934,4537.73478082868,3586.289992787466,3108.4511524709874,2963.604035147677,53587.91991050709,956.9271412590551,885.287
"Europe, United States, Canada, and Oceania",2021-08-16,1168254059,6234.07142146757,6287.945352422519,6264.659171141681,6241.233493151041,6211.023721530844,6190.48825357802,6185.944783643085,459689.41255216405,6129.192167362187,2001.145
Latin America and Caribbean,2021-08-23,659285500,4372.229530717602,4491.318750470439,4480.98750308193,4438.117339192881,4342.689563593218,4294.47585054736,4261.540941333921,187501.4039848518,3906.279249684412,2177.073
Asia,2021-08-23,4695793204,25877.474800958782,43938.64942324308,39813.60114443807,31031.35887927093,21967.102402518933,17493.038461888624,16465.984060647545,252859.77907956627,5057.195581591325,4548.859
Africa,2021-08-23,1425436439,4505.759397084741,6386.258879937167,5970.620386458555,4886.889645132191,3692.5735410165444,3217.2339125886992,3186.125131107765,47973.519910507006,856.6699984019108,789.717
"Europe, United States, Canada, and Oceania",2021-08-23,1168254059,6390.17134780306,6451.6240780734015,6426.976823448279,6401.992477365603,6369.247603468375,6348.57521667207,6345.653638655166,471802.98398073664,6290.706453076488,2518.147
Latin America and Caribbean,2021-08-30,659285500,4220.129636812099,4370.25020601482,4352.026549802152,4281.239928277606,4195.42170946197,4137.72407108704,4108.179100493732,183161.74684199464,3815.8697258748884,1997.569
Asia,2021-08-30,4695793204,23680.959765783038,39590.62107416056,37897.013510775556,28141.75272599525,20187.584896222077,15711.261086365534,15345.697631743991,235427.6362224237,4708.552724448474,4168.428
Africa,2021-08-30,1425436439,3318.6195678242175,5770.877147131381,5437.008198760923,4469.200804847146,3318.6195678242175,2930.9986774672993,2855.567741470408,46691.91991050708,833.7842841161979,791.57
"Europe, United States, Canada, and Oceania",2021-08-30,1168254059,6599.719035973094,6638.155710026624,6622.983532775137,6599.719035973094,6570.158610656854,6550.5486405898955,6546.428137766544,486092.4125521638,6481.232167362185,2924.001
Latin America and Caribbean,2021-09-06,659285500,3458.804034127071,3620.1127375309725,3600.230592847588,3512.3382340961757,3420.0311574128636,3357.0670009033965,3337.4954986713396,145141.99458393006,3023.791553831876,1936.858
Asia,2021-09-06,4695793204,22532.948778331098,37779.41061542058,34942.080586429925,26260.815862312138,18996.250063430358,15160.809211105536,14847.378554132612,236653.08629922857,4733.061725984571,3880.287
Africa,2021-09-06,1425436439,3313.8441019776724,5562.957074033535,5274.047584117082,4301.088957728537,3313.8441019776724,2813.478855607654,2645.226577318735,52017.68507179744,928.8872334249543,615.2860000000001
"Europe, United States, Canada, and Oceania",2021-09-06,1168254059,8035.83731141901,8055.986417318536,8050.1396373488915,8035.83731141901,7994.073904166116,7961.9268863777625,7954.237568869804,591397.8514922565,7885.304686563421,3061.285
Latin America and Caribbean,2021-09-13,659285500,3217.400607103765,3345.7305512451467,3334.2345935667868,3262.71691475699,3171.9733312832395,3103.11191074608,3077.928286566033,134375.5945839297,2799.4915538318687,1682.999
Asia,2021-09-13,4695793204,18891.817911144535,35076.27326149028,32443.83404924216,23355.216187523427,17221.049686344108,13954.67272462044,13630.25306871089,225197.94344208567,4503.958868841713,3325.287
Africa,2021-09-13,1425436439,3041.6028329578044,5289.472328924303,4943.319974877607,4083.467362529289,3041.6028329578044,2531.989372180247,2461.977643969128,44060.88507179744,786.80151913924,501.429
"Europe, United States, Canada, and Oceania",2021-09-13,1168254059,7666.317252374064,7693.316834626389,7684.145711500933,7666.317252374064,7622.40753779976,7587.661953510475,7580.652629506618,563226.3514922557,7509.684686563409,3592.162
Latin America and Caribbean,2021-09-20,659285500,2833.334079644294,2999.6290932982274,2980.0274267306795,2896.672082464314,2792.2677635355262,2731.317058923056,2715.7864121459643,117110.45172678694,2439.8010776413944,1626.9279999999999
Asia,2021-09-20,4695793204,17522.55702208421,33045.8023271082,29463.251951348568,22034.169725017357,16261.351629147804,13188.094146509964,12801.198814789905,214084.06300730308,4281.6812601460615,2824.858
Africa,2021-09-20,1425436439,3000.879809937504,5068.2842422563535,4899.996604476555,3943.72424702938,3000.879809937504,2536.5462716958414,2323.896424472778,41854.48507179744,747.40151913924,431.716
"Europe, United States, Canada, and Oceania",2021-09-20,1168254059,7235.508800991338,7264.291669747751,7257.640435582419,7235.735919922274,7190.088395478106,7153.016994739867,7148.023938921523,529731.3514922567,7063.084686563423,3823.0009999999997
Latin America and Caribbean,2021-09-27,659285500,2642.9034809587565,2738.565377751882,2730.870134902506,2644.5200207992866,2557.341474685945,2493.5605976627658,2477.360785477982,106801.76601250123,2225.036791927109,1502.5700000000002
Asia,2021-09-27,4695793204,16136.461694249034,30873.87272722765,26796.97129692581,19911.219074934903,14577.463936484091,11805.114744475937,11523.197346304925,202546.7772930174,4050.9355458603477,2204.286
Africa,2021-09-27,1425436439,3007.3241173065567,4960.400380978954,4626.973265165551,3758.440100848398,2848.209999981372,2312.0098655020947,2041.8521884277493,37572.88507179736,670.9443762820957,410.289
"Europe, United States, Canada, and Oceania",2021-09-27,1168254059,7255.3705439847145,7291.673426675813,7283.794716538354,7261.554670281309,7216.49049805223,7180.858363634305,7169.890807613062,531372.5657779713,7084.967543706284,3942.573
Latin America and Caribbean,2021-10-04,659285500,1810.8167699711623,1931.8666105678658,1907.0988744255294,1847.5369450226249,1762.8990450786905,1712.4264283913121,1684.965933297483,71307.21412310025,1485.566960897922,1376.001
Asia,2021-10-04,4695793204,14075.528157874047,27305.749200870476,22819.129935832785,17017.55031352038,11689.610736193701,9148.572963347951,8595.54581717318,99828.324912065,1996.5664982413,1931.141
Africa,2021-10-04,1425436439,3168.619722531236,5289.403516531566,4661.73099463032,3772.8979836684994,2749.675165143872,2135.0980051611014,2059.7070816792047,46919.016684700626,837.8395836553683,434.144
"Europe, United States, Canada, and Oceania",2021-10-04,1168254059,9242.642573613748,9279.55837145319,9275.092414022733,9248.653527616096,9193.66203688767,9155.687695389104,9146.408332446346,679801.534671979,9064.020462293054,3930
Latin America and Caribbean,2021-10-11,659285500,1549.6502266131686,1673.5643224271007,1648.1490571997986,1590.201313939814,1512.8393306488801,1471.3181805683141,1457.5839219407046,61165.156980243184,1274.2741037550663,1258.3076666666668
Asia,2021-10-11,4695793204,13872.107195500885,26241.04245981843,22125.685467647032,16391.37715286997,11384.76787870002,8814.944527476991,8274.478800257682,110133.03919777928,2202.6607839555854,1607.859
Africa,2021-10-11,1425436439,2825.7717156320123,4880.830437241549,4508.5890935898115,3549.3958976130652,2662.633500286908,2147.9506312651715,1947.5699500504618,50125.41668470059,895.0967265125106,270.145
"Europe, United States, Canada, and Oceania",2021-10-11,1168254059,9561.988807244368,9612.850080009028,9596.525099932089,9573.096460110366,9506.46171301874,9470.643321746393,9461.78885086143,703370.3918148363,9378.271890864484,3834.289
Latin America and Caribbean,2021-10-18,659285500,1260.6998178639142,1388.3209604852752,1369.054692451988,1299.0141218073509,1221.7851081115393,1177.9860063360713,1166.9375847269655,48430.41412310032,1008.9669608979234,957.3126666666666
Asia,2021-10-18,4695793204,13448.703089416154,25110.792320569846,22124.169012090206,15751.798940001858,11029.073920159133,8366.383196468412,7893.047526396499,102804.75348349358,2056.0950696698715,1458.142
Africa,2021-10-18,1425436439,2619.5404967607947,4395.002625456341,4169.597535984498,3384.4490787509003,2420.174868480869,1820.8611278223223,1704.7329093733817,48023.01668470062,857.553869369654,218.429
"Europe, United States, Canada, and Oceania",2021-10-18,1168254059,9983.421132016456,10037.633774859714,10024.011827622471,9994.33166315479,9925.570870642458,9884.748701759472,9871.372767260096,734154.6775291221,9788.729033721627,4282.776
Latin America and Caribbean,2021-10-25,659285500,1175.0898744593758,1291.2435859911964,1281.0244782144582,1216.2042407136917,1148.8051359934368,1107.2921472052976,1093.4588764966302,45416.58555167168,946.1788656598266,896.858
Asia,2021-10-25,4695793204,13618.573033685585,25388.732063664665,22517.849949107942,16388.228739972015,11209.552849094576,8517.915004925004,7554.475016262919,99491.03919777928,1989.8207839555855,1517.572
Africa,2021-10-25,1425436439,2412.880850006856,4177.576753742118,4006.661094954523,3139.9762785713556,2185.8249743470483,1703.7742853835568,1345.0067299220138,44551.016684700626,795.5538693696541,207.573
"Europe, United States, Canada, and Oceania",2021-10-25,1168254059,10208.280686462234,10243.309727652544,10239.196793381925,10214.332672132585,10149.302684244358,10106.327436774785,10100.96495713702,751490.3918148363,10019.871890864484,4523.001
Latin America and Caribbean,2021-11-01,659285500,1076.9018627277978,1198.1095074140933,1173.2335210391998,1115.33838267591,1039.267063783565,1004.5024673970677,992.9339498092145,40189.66926538067,837.2847763620972,810
Asia,2021-11-01,4695793204,12243.393447436447,23568.46333304533,20977.00491802446,14687.315178239418,10108.213041699557,7948.599105795316,6989.249576233643,69940.76538825539,1398.8153077651077,1673.143
Africa,2021-11-01,1425436439,2567.120407194642,4912.845337484014,4273.906939193976,3439.7227769069286,2391.0274600927346,1907.7067215477848,1669.1730169520174,41870.59173846411,747.689138186859,181.858
"Europe, United States, Canada, and Oceania",2021-11-01,1168254059,10415.579256494504,10441.799661618696,10437.822761759951,10415.579256494504,10345.040716557942,10307.268692055439,10292.424250894563,766288.0872065425,10217.174496087233,4587.143
Latin America and Caribbean,2021-11-08,659285500,1072.55205049991,1187.7259464887618,1177.5591696629672,1125.056304773199,1050.1198478132812,1006.8661177215188,996.3069532159996,40756.06926538059,849.0847763620957,678.429
Asia,2021-11-08,4695793204,11457.474862915547,20598.960616669836,19085.489095162135,13321.10760846581,9074.215911787614,6898.954889510658,6149.675162498554,65130.62253111251,1302.6124506222502,1434.8609999999999
Africa,2021-11-08,1425436439,2550.5057148495684,4826.2021938002845,4477.300623047979,3426.4520869977973,2445.4416876699056,1931.0143996105196,1666.3159117958726,42398.59173846403,757.117709615429,179.433
"Europe, United States, Canada, and Oceania",2021-11-08,1168254059,10694.896891051276,10721.136864373228,10718.94338158922,10696.827594834525,10630.193882946001,10585.69721792623,10578.03702384693,787864.7300636851,10504.863067515802,4816.194333333334
Latin America and Caribbean,2021-11-15,659285500,1076.5757398621201,1187.9152471558684,1177.815535758626,1119.6064385217442,1053.5195682500027,1015.9623745133658,1004.5735763172114,41803.840693952094,870.9133477906687,696.86
Asia,2021-11-15,4695793204,9327.390506342652,19396.995655508315,15654.174487993187,11795.395791871542,8125.3872838134375,6462.020352325038,5462.130142774215,60523.193959683944,1210.4638791936788,1411.285
Africa,2021-11-15,1425436439,2490.508512605862,4735.911991662319,4275.284970826993,3345.890781577648,2344.8226209550407,1753.863651760841,1547.8958677943451,39672.19173846408,708.4319953297156,167.713
